[gene_name]	expression
AC074029.1	1
AC074029.2	0
AC074029.3	5
AC074029.4	2
AC074031.1	1
AC074032.1	52
AC074033.1	0
AC074035.1	0
AC074043.1	5
AC074044.1	14
AC074050.1	0
AC074050.2	2
AC074050.3	3
AC074050.4	97
AC074051.1	1
AC074051.2	1
AC074051.3	1
AC074051.4	3
AC074051.5	3
AC074052.1	0
AC074052.2	0
AC074085.1	1
AC074085.2	3
AC074087.1	0
AC074091.1	0
AC074096.1	2
AC074099.1	0
AC074101.1	1
AC074117.1	139
AC074117.2	3
AC074121.1	0
AC074124.1	1
AC074131.1	0
AC074132.1	0
AC074133.1	0
AC074134.1	6
AC074135.1	87
AC074135.2	1
AC074138.1	71
AC074139.1	1
AC074140.1	0
AC074141.1	88
AC074143.1	59
AC074143.2	0
AC074183.1	0
AC074183.2	0
AC074194.1	1
AC074194.2	0
AC074198.1	0
AC074198.2	0
AC074212.1	3
AC074237.1	0
AC074250.1	0
AC074254.1	1
AC074254.2	5
AC074255.1	0
AC074257.1	0
AC074276.1	0
AC074276.2	0
AC074281.1	1
AC074281.2	5
AC074286.1	6
AC074290.1	0
AC074290.2	0
AC074325.1	0
AC074338.1	0
AC074344.1	2
AC074344.2	0
AC074348.1	0
AC074351.1	5
AC074366.1	5
AC074367.1	29
AC074375.1	0
AC074386.1	0
AC074387.1	0
AC074389.1	0
AC074389.2	1
AC074389.3	0
AC074397.1	0
AC076966.1	7
AC076968.1	3
AC076968.2	6
AC077690.1	2
AC078776.1	3
AC078776.2	0
AC078777.1	2
AC078778.1	2
AC078785.1	71
AC078785.2	0
AC078785.3	0
AC078788.1	0
AC078788.2	0
AC078789.1	2
AC078795.1	7
AC078795.2	21
AC078795.3	19
AC078802.1	2
AC078809.1	0
AC078814.1	1
AC078814.2	1
AC078816.1	41
AC078817.1	34
AC078819.1	3
AC078820.1	0
AC078820.2	2
AC078828.1	0
AC078841.1	0
AC078842.1	1
AC078842.2	2
AC078845.1	6
AC078846.1	355
AC078850.1	4
AC078850.2	0
AC078851.1	0
AC078852.1	1
AC078852.2	9
AC078857.1	0
AC078860.1	0
AC078864.1	4
AC078865.1	0
AC078867.1	0
AC078874.1	9
AC078878.1	1
AC078878.2	0
AC078880.1	1
AC078880.2	0
AC078880.3	1
AC078880.4	0
AC078880.5	0
AC078881.1	20
AC078881.2	0
AC078882.1	0
AC078883.1	180
AC078883.2	4
AC078883.3	2
AC078886.1	3
AC078889.1	1
AC078899.1	7
AC078899.2	0
AC078899.3	0
AC078899.4	1
AC078899.5	2
AC078905.1	0
AC078906.1	1
AC078909.1	0
AC078909.2	1
AC078916.1	22
AC078918.1	0
AC078922.1	1
AC078923.1	0
AC078925.1	345
AC078925.2	493
AC078925.3	700
AC078925.4	2
AC078927.1	0
AC078929.1	16
AC078942.1	0
AC078950.1	1
AC078955.1	3
AC078962.1	55
AC078962.2	0
AC078962.3	0
AC078962.4	6
AC078974.1	0
AC078980.1	0
AC078983.1	16
AC078991.1	3
AC078993.1	3
AC079015.1	1
AC079030.1	0
AC079031.1	0
AC079031.2	0
AC079035.1	0
AC079052.1	0
AC079054.1	0
AC079061.1	0
AC079062.1	4
AC079064.1	0
AC079070.1	0
AC079075.1	2
AC079080.1	2
AC079089.1	25
AC079089.2	4
AC079089.3	1
AC079097.1	1
AC079112.1	0
AC079117.1	5
AC079117.2	0
AC079140.1	2
AC079140.2	41
AC079140.3	0
AC079140.4	1
AC079140.5	0
AC079140.6	11
AC079142.1	11
AC079145.1	2
AC079148.1	5
AC079148.2	0
AC079148.3	1
AC079150.1	0
AC079154.1	1
AC079160.1	3
AC079163.1	0
AC079163.2	5
AC079168.1	0
AC079168.2	0
AC079171.1	0
AC079174.1	17
AC079174.2	10
AC079177.1	2
AC079178.1	0
AC079178.2	0
AC079193.1	1
AC079193.2	7
AC079200.1	2
AC079203.1	37
AC079203.2	1
AC079209.1	18
AC079209.2	0
AC079210.1	1
AC079226.1	0
AC079226.2	0
AC079228.1	4
AC079238.1	2
AC079248.1	3
AC079248.2	3
AC079248.3	0
AC079250.1	125
AC079296.1	6
AC079296.2	0
AC079298.1	3
AC079298.2	0
AC079298.3	3
AC079304.1	3
AC079305.1	48
AC079305.2	0
AC079305.3	234
AC079310.1	0
AC079313.1	3
AC079313.2	6
AC079316.1	342
AC079316.2	588
AC079322.1	12
AC079325.1	0
AC079328.1	4
AC079328.2	0
AC079329.1	0
AC079331.1	147
AC079331.2	208
AC079331.3	34
AC079336.1	0
AC079336.2	1
AC079336.3	0
AC079336.4	0
AC079336.5	1
AC079336.6	0
AC079336.7	1
AC079340.1	0
AC079340.2	4
AC079340.3	2
AC079341.1	2
AC079341.2	2
AC079349.1	0
AC079352.1	2
AC079354.1	0
AC079354.2	5
AC079354.3	6
AC079355.1	3
AC079355.2	0
AC079360.1	1
AC079362.1	0
AC079363.1	0
AC079380.1	0
AC079382.1	0
AC079382.2	0
AC079384.1	2
AC079384.2	1
AC079385.1	2
AC079385.2	5
AC079385.3	5
AC079395.1	0
AC079395.2	0
AC079395.3	0
AC079414.1	0
AC079414.2	0
AC079414.3	62
AC079416.1	77
AC079416.2	22
AC079416.3	16
AC079447.1	17
AC079448.1	1
AC079456.1	0
AC079460.1	2
AC079465.1	1
AC079466.1	3
AC079466.2	0
AC079467.1	2
AC079584.1	0
AC079584.2	1
AC079587.1	0
AC079594.1	0
AC079594.2	1
AC079597.1	0
AC079598.1	0
AC079598.2	0
AC079598.3	0
AC079598.4	0
AC079600.1	0
AC079600.2	0
AC079600.3	0
AC079601.1	4
AC079601.2	13
AC079602.1	0
AC079602.2	0
AC079602.3	0
AC079610.1	2
AC079610.2	124
AC079610.3	2
AC079612.1	0
AC079612.2	0
AC079630.1	22
AC079684.1	197
AC079741.1	0
AC079742.1	2
AC079753.1	18
AC079753.2	47
AC079760.1	1
AC079760.2	7
AC079763.1	0
AC079766.1	1
AC079768.1	0
AC079768.2	0
AC079768.3	0
AC079768.4	0
AC079776.1	1
AC079776.2	0
AC079776.3	0
AC079776.4	0
AC079776.5	7
AC079777.1	1
AC079779.1	3
AC079779.2	19
AC079779.3	6
AC079779.4	1
AC079780.1	2
AC079781.1	0
AC079781.2	0
AC079781.3	29
AC079781.4	0
AC079781.5	210
AC079790.1	0
AC079790.2	15
AC079791.1	0
AC079793.1	0
AC079799.1	1
AC079799.2	0
AC079801.1	0
AC079804.1	1
AC079804.2	0
AC079804.3	1
AC079807.1	59
AC079809.1	0
AC079822.1	2
AC079834.1	0
AC079834.2	3
AC079841.1	0
AC079841.2	8
AC079848.1	20
AC079848.2	2
AC079851.1	3
AC079858.1	0
AC079866.1	1
AC079866.2	0
AC079880.1	0
AC079880.2	0
AC079896.1	0
AC079905.1	0
AC079905.2	0
AC079906.1	1
AC079907.1	1
AC079907.2	0
AC079910.1	0
AC079915.1	105
AC079917.1	2
AC079921.1	2
AC079921.2	14
AC079922.1	25
AC079922.2	45
AC079942.1	0
AC079943.1	1
AC079943.2	4
AC079944.1	14
AC079944.2	8
AC079949.1	2
AC079949.2	0
AC079949.4	0
AC079949.6	1
AC079949.7	0
AC079950.1	1
AC079953.1	2
AC079987.1	0
AC079988.1	0
AC080005.1	0
AC080011.1	0
AC080013.1	38
AC080013.2	1
AC080013.3	3
AC080013.4	0
AC080013.5	2
AC080013.6	6
AC080014.1	1
AC080023.1	4
AC080023.2	3
AC080037.1	2
AC080038.1	826
AC080038.2	13
AC080038.3	16
AC080038.4	1
AC080068.1	0
AC080075.1	0
AC080078.1	4
AC080078.2	12
AC080079.1	0
AC080079.2	5
AC080080.1	40
AC080080.2	0
AC080089.1	4
AC080100.1	2
AC080112.1	35
AC080112.2	3
AC080112.3	1
AC080112.4	21
AC080125.1	10
AC080128.1	2
AC080128.2	11
AC080129.1	0
AC080129.2	1
AC080132.1	7
AC080162.1	14
AC080188.1	1
AC080188.2	1
AC082650.1	1
AC082650.2	1
AC082651.1	3
AC082651.2	0
AC082651.3	25
AC082651.4	0
AC083760.1	0
AC083795.1	0
AC083795.2	1
AC083798.1	3
AC083798.2	120
AC083799.1	182
AC083800.1	0
AC083801.1	0
AC083801.2	6
AC083805.1	4
AC083805.2	0
AC083805.3	3
AC083806.1	3
AC083806.2	8
AC083806.3	4
AC083809.1	0
AC083822.1	0
AC083829.1	2
AC083836.1	5
AC083837.1	13
AC083841.1	0
AC083841.2	0
AC083841.3	0
AC083841.4	1
AC083843.1	0
AC083843.2	7
AC083843.3	70
AC083843.4	5
AC083849.1	0
AC083855.1	1
AC083855.2	3
AC083862.1	6
AC083862.2	304
AC083862.3	266
AC083863.1	0
AC083864.1	0
AC083864.2	0
AC083864.3	2
AC083864.4	0
AC083864.5	1
AC083867.1	0
AC083870.1	2
AC083873.1	5
AC083875.1	1
AC083880.1	134
AC083899.1	272
AC083899.2	0
AC083899.3	0
AC083900.1	14
AC083902.1	1
AC083904.1	1
AC083906.1	0
AC083906.2	0
AC083906.3	8
AC083906.4	0
AC083906.5	2
AC083923.1	0
AC083939.1	0
AC083949.1	13
AC083964.1	0
AC083964.2	3
AC083967.1	1
AC083973.1	50
AC083977.1	0
AC083982.1	0
AC084017.1	1
AC084018.1	9
AC084018.2	93
AC084018.3	3
AC084024.1	18
AC084024.2	0
AC084024.3	5
AC084024.4	8
AC084026.1	0
AC084026.2	3
AC084026.3	0
AC084030.1	7
AC084032.1	3
AC084033.1	4
AC084033.2	3
AC084035.1	0
AC084036.1	12
AC084048.1	1
AC084064.1	0
AC084082.1	284
AC084083.1	0
AC084114.1	0
AC084116.1	1
AC084116.2	2
AC084116.3	0
AC084117.1	17
AC084121.1	1
AC084121.10	0
AC084121.11	0
AC084121.12	0
AC084121.13	0
AC084121.2	0
AC084121.3	48
AC084121.4	0
AC084121.5	0
AC084121.6	0
AC084121.7	0
AC084121.8	0
AC084121.9	0
AC084125.1	1
AC084125.2	231
AC084125.3	1
AC084125.4	13
AC084128.1	0
AC084149.1	1
AC084167.1	0
AC084198.1	1
AC084198.2	257
AC084211.1	0
AC084212.1	1
AC084262.1	0
AC084262.2	2
AC084277.1	1
AC084290.1	0
AC084291.1	2
AC084335.1	1
AC084337.1	21
AC084337.2	0
AC084346.1	1
AC084357.1	1
AC084357.2	0
AC084357.3	2
AC084361.1	0
AC084364.1	2
AC084364.2	0
AC084364.3	0
AC084365.1	0
AC084368.1	0
AC084373.1	0
AC084375.1	2
AC084398.1	1
AC084398.2	0
AC084706.1	0
AC084724.1	1
AC084734.1	4
AC084740.1	3
AC084741.1	1
AC084752.1	0
AC084754.1	0
AC084756.1	2
AC084757.1	0
AC084757.2	5
AC084757.3	7
AC084757.4	0
AC084759.1	0
AC084759.2	3
AC084759.3	0
AC084768.1	1
AC084768.2	0
AC084781.1	15
AC084781.2	5
AC084782.1	4
AC084782.2	9
AC084782.3	0
AC084783.1	126
AC084809.1	1
AC084809.2	0
AC084816.1	5
AC084819.1	0
AC084824.1	118
AC084824.2	0
AC084824.3	57
AC084824.4	50
AC084824.5	50
AC084834.1	14
AC084838.1	1
AC084851.1	0
AC084851.2	1
AC084851.3	0
AC084855.1	11
AC084855.2	10
AC084859.1	9
AC084864.1	1
AC084864.2	0
AC084866.1	0
AC084866.2	3
AC084871.1	1
AC084871.2	0
AC084871.3	20
AC084876.1	8
AC084876.2	3
AC084878.1	1
AC084879.1	5
AC084879.2	1
AC084880.1	4
AC084880.2	0
AC084880.3	0
AC084880.4	0
AC084882.1	1
AC087045.1	1
AC087045.2	0
AC087045.3	1
AC087071.1	1
AC087071.2	5
AC087072.1	0
AC087072.2	0
AC087163.1	0
AC087163.2	0
AC087163.3	69
AC087164.1	255
AC087164.2	0
AC087175.1	32
AC087190.1	1
AC087190.2	0
AC087190.3	0
AC087203.1	0
AC087203.2	2
AC087203.3	6
AC087222.1	78
AC087235.1	1
AC087235.2	1
AC087239.1	512
AC087241.1	0
AC087241.2	4
AC087241.3	36
AC087242.1	0
AC087257.1	3
AC087257.2	0
AC087258.1	0
AC087260.1	0
AC087269.1	4
AC087269.2	0
AC087269.3	2
AC087272.1	0
AC087273.1	0
AC087273.2	2
AC087276.1	153
AC087276.2	2
AC087276.3	0
AC087277.1	0
AC087277.2	9
AC087280.1	0
AC087280.2	3
AC087283.1	0
AC087284.1	30
AC087286.1	5
AC087286.2	2
AC087286.3	1
AC087286.4	95
AC087289.1	31
AC087289.2	24
AC087289.3	6
AC087289.4	7
AC087289.5	2
AC087289.6	9
AC087292.1	3
AC087294.1	57
AC087301.1	4
AC087311.1	0
AC087311.2	0
AC087312.1	0
AC087318.1	2
AC087341.1	1
AC087343.1	8
AC087354.1	1
AC087359.1	14
AC087360.1	0
AC087362.1	0
AC087362.2	11
AC087369.1	1
AC087369.2	1
AC087373.1	0
AC087379.1	2
AC087379.2	0
AC087385.1	1
AC087385.2	2
AC087385.3	2
AC087386.1	0
AC087386.2	0
AC087392.1	4
AC087392.2	0
AC087392.3	54
AC087392.4	176
AC087392.5	108
AC087393.1	0
AC087393.2	0
AC087393.3	0
AC087399.1	0
AC087427.1	0
AC087428.1	0
AC087430.1	2
AC087439.1	0
AC087439.2	0
AC087441.1	5
AC087441.2	9
AC087442.1	0
AC087457.1	0
AC087463.1	0
AC087463.2	0
AC087463.3	0
AC087465.1	1
AC087468.1	5
AC087468.2	1
AC087473.1	7
AC087477.1	0
AC087477.2	1
AC087477.3	0
AC087477.4	2
AC087477.5	0
AC087477.6	0
AC087481.1	6
AC087481.2	10
AC087482.1	25
AC087490.1	0
AC087491.1	6
AC087498.1	0
AC087498.2	8
AC087498.3	0
AC087499.1	0
AC087499.2	13
AC087499.3	0
AC087499.4	3
AC087499.5	1
AC087499.6	0
AC087499.7	0
AC087500.1	160
AC087500.2	1
AC087501.1	1
AC087501.2	1
AC087501.3	1
AC087501.4	36
AC087516.1	0
AC087516.2	3
AC087518.1	0
AC087521.1	0
AC087521.2	9
AC087521.3	12
AC087521.4	3
AC087533.1	14
AC087564.1	5
AC087565.1	1
AC087565.2	0
AC087575.1	0
AC087588.1	1
AC087588.2	0
AC087588.3	29
AC087591.1	0
AC087612.1	3
AC087620.1	0
AC087623.1	1
AC087623.2	63
AC087623.3	14
AC087627.1	34
AC087632.1	53
AC087633.1	0
AC087633.2	18
AC087636.1	0
AC087639.1	6
AC087639.2	5
AC087641.1	34
AC087645.1	0
AC087645.2	2
AC087645.3	0
AC087645.4	1
AC087650.1	0
AC087651.1	0
AC087664.1	0
AC087664.2	1
AC087664.3	0
AC087667.1	0
AC087672.1	0
AC087672.2	17
AC087683.1	11
AC087683.2	17
AC087683.3	2
AC087685.1	0
AC087699.1	0
AC087721.1	77
AC087721.2	0
AC087741.1	51
AC087741.2	1
AC087741.3	21
AC087742.1	8
AC087749.1	1
AC087749.2	0
AC087752.1	2
AC087752.2	0
AC087752.3	84
AC087752.4	11
AC087761.1	4
AC087762.1	2
AC087762.2	2
AC087763.1	0
AC087783.1	0
AC087783.2	0
AC087808.1	0
AC087821.1	14
AC087821.2	0
AC087854.1	59
AC087854.2	98
AC087855.1	0
AC087855.2	2
AC087857.1	1
AC087863.1	0
AC087878.1	3
AC087879.1	0
AC087883.1	0
AC087883.2	0
AC087884.1	0
AC087885.1	1
AC087888.1	0
AC087893.1	12
AC087893.2	0
AC087894.1	0
AC087894.2	0
AC087897.1	0
AC087897.2	1
AC089983.1	0
AC089983.2	1
AC089984.1	1
AC089984.2	1
AC089984.3	0
AC089985.1	2
AC089987.1	0
AC089987.2	0
AC089998.1	0
AC089998.2	2
AC089998.3	5
AC089998.4	0
AC089999.1	1
AC089999.2	2
AC090001.1	1
AC090001.2	7
AC090004.1	32
AC090004.2	0
AC090013.1	7
AC090015.1	8
AC090016.1	1
AC090017.1	0
AC090018.1	0
AC090018.2	3
AC090022.1	1
AC090023.1	0
AC090023.2	3
AC090044.1	0
AC090049.1	0
AC090049.2	1
AC090058.1	1
AC090061.1	43
AC090071.1	0
AC090079.1	2
AC090079.2	0
AC090092.1	23
AC090093.1	0
AC090095.1	0
AC090099.1	3
AC090099.2	0
AC090099.3	0
AC090099.4	0
AC090099.5	2
AC090103.1	0
AC090109.1	1
AC090114.1	21
AC090114.2	643
AC090114.3	142
AC090115.1	1
AC090116.1	0
AC090124.1	1
AC090124.2	2
AC090125.1	2
AC090125.2	1
AC090132.1	0
AC090132.2	0
AC090136.1	0
AC090136.2	0
AC090136.3	0
AC090138.1	0
AC090142.1	2
AC090142.2	0
AC090142.3	0
AC090150.1	0
AC090150.2	2
AC090151.1	0
AC090152.1	20
AC090155.1	0
AC090155.2	0
AC090159.1	15
AC090164.1	0
AC090164.2	0
AC090164.3	3
AC090164.4	0
AC090164.5	24
AC090181.1	12
AC090181.2	434
AC090181.3	281
AC090186.1	2
AC090192.1	0
AC090192.2	2
AC090193.1	0
AC090197.1	13
AC090198.1	158
AC090200.1	1
AC090204.1	8
AC090206.1	0
AC090213.1	1
AC090220.1	205
AC090227.1	0
AC090227.2	0
AC090229.1	60
AC090236.1	4
AC090236.2	14
AC090241.1	122
AC090241.2	2
AC090241.3	11
AC090246.1	1
AC090260.1	2
AC090281.1	0
AC090282.1	0
AC090283.1	1
AC090286.1	5
AC090286.2	40
AC090286.3	3
AC090287.1	0
AC090311.1	0
AC090312.1	0
AC090312.2	0
AC090337.1	1
AC090337.2	1
AC090338.1	0
AC090340.1	3
AC090348.1	0
AC090358.1	0
AC090360.1	50
AC090365.1	0
AC090371.1	0
AC090371.2	1
AC090373.1	62
AC090376.1	4
AC090377.1	2
AC090386.1	1
AC090386.2	0
AC090398.1	1
AC090398.2	3
AC090403.1	6
AC090409.1	0
AC090409.2	1
AC090415.1	0
AC090415.2	0
AC090424.1	2
AC090425.1	3
AC090425.2	12
AC090453.1	0
AC090457.1	2
AC090458.1	1
AC090469.1	12
AC090498.1	6
AC090502.1	0
AC090502.2	2
AC090502.3	0
AC090503.1	1
AC090503.2	0
AC090505.1	0
AC090505.2	0
AC090506.1	0
AC090506.2	0
AC090510.1	54
AC090510.2	26
AC090510.3	21
AC090510.4	18
AC090515.1	1
AC090515.2	6
AC090515.3	0
AC090515.4	2
AC090515.5	11
AC090515.6	6
AC090517.1	0
AC090517.2	48
AC090517.3	0
AC090517.4	17
AC090517.5	123
AC090518.1	15
AC090519.1	123
AC090519.2	1
AC090525.1	0
AC090525.2	1
AC090525.3	0
AC090527.1	2
AC090527.2	0
AC090527.3	12
AC090531.1	1
AC090539.1	0
AC090539.2	0
AC090541.1	0
AC090543.1	1
AC090543.2	8
AC090559.1	39
AC090559.2	165
AC090568.1	0
AC090572.1	0
AC090572.2	1
AC090572.3	1
AC090574.1	0
AC090577.1	1
AC090578.1	2
AC090578.2	3
AC090578.3	2
AC090579.1	1
AC090582.1	5
AC090587.1	6
AC090587.2	78
AC090589.1	5
AC090589.2	32
AC090589.3	351
AC090592.1	0
AC090602.1	12
AC090607.1	0
AC090607.2	18
AC090607.3	0
AC090607.4	5
AC090607.5	0
AC090615.1	0
AC090616.1	10
AC090616.2	1
AC090616.3	1
AC090616.4	0
AC090616.5	3
AC090616.6	66
AC090617.1	19
AC090617.10	47
AC090617.2	2
AC090617.3	20
AC090617.4	0
AC090617.5	13
AC090617.6	0
AC090617.7	5
AC090617.8	0
AC090617.9	1
AC090618.1	0
AC090621.1	0
AC090625.1	0
AC090625.2	0
AC090627.1	2
AC090629.1	4
AC090630.1	0
AC090643.1	4
AC090643.2	7
AC090644.1	2
AC090651.1	19
AC090666.1	0
AC090673.1	0
AC090679.1	0
AC090679.2	0
AC090680.1	0
AC090686.1	1
AC090692.1	1
AC090692.2	8
AC090692.3	1
AC090695.1	0
AC090696.1	0
AC090699.1	2
AC090707.1	1
AC090707.2	0
AC090709.1	2
AC090720.1	0
AC090735.1	1
AC090739.1	87
AC090740.1	1
AC090751.1	1
AC090753.1	0
AC090771.1	1
AC090771.2	1
AC090772.1	2
AC090772.2	0
AC090772.3	6
AC090772.4	1
AC090774.1	1
AC090774.2	3
AC090791.1	0
AC090796.1	2
AC090802.1	0
AC090809.1	1
AC090812.1	0
AC090816.1	1
AC090819.1	0
AC090820.1	0
AC090820.2	0
AC090821.1	2
AC090821.2	0
AC090825.1	229
AC090825.2	602
AC090826.1	6
AC090826.2	0
AC090826.3	4
AC090833.1	1
AC090844.1	24
AC090844.2	15
AC090844.3	1
AC090857.1	1
AC090857.2	0
AC090877.1	11
AC090877.2	22
AC090888.1	2
AC090888.2	0
AC090888.3	0
AC090897.1	0
AC090897.2	1
AC090907.1	2
AC090907.2	12
AC090907.3	8
AC090912.1	46
AC090912.2	0
AC090912.3	1
AC090921.1	8
AC090936.1	1
AC090945.1	14
AC090946.1	11
AC090948.1	14
AC090948.2	20
AC090948.3	29
AC090948.4	10
AC090950.1	2
AC090950.2	0
AC090952.1	3
AC090952.2	0
AC090953.1	22
AC090953.2	8
AC090954.1	4
AC090955.1	0
AC090957.1	1
AC090958.1	1
AC090960.1	0
AC090970.1	49
AC090970.2	5
AC090971.1	1
AC090971.2	0
AC090971.3	9
AC090971.4	1
AC090971.5	14
AC090983.1	1
AC090983.2	1
AC090984.1	0
AC090985.1	1
AC090987.1	1
AC090993.1	1
AC090994.1	4
AC091010.1	0
AC091021.1	1873
AC091027.1	0
AC091027.2	0
AC091027.3	6
AC091042.1	9
AC091043.1	0
AC091044.1	0
AC091045.1	3
AC091046.1	0
AC091046.2	3
AC091047.1	0
AC091053.1	205
AC091053.2	1
AC091057.1	473
AC091057.2	37
AC091057.3	1
AC091057.4	9
AC091057.5	18
AC091057.6	157
AC091059.1	0
AC091059.2	5
AC091060.1	43
AC091062.1	0
AC091073.1	0
AC091074.1	1
AC091074.2	0
AC091076.1	0
AC091078.1	23
AC091078.2	0
AC091096.1	2
AC091100.1	15
AC091114.1	4
AC091117.1	0
AC091117.2	2
AC091132.1	0
AC091132.2	1
AC091132.3	2
AC091132.4	8
AC091132.5	5
AC091133.1	38
AC091133.2	0
AC091133.3	1
AC091133.4	0
AC091133.5	1
AC091135.1	0
AC091138.1	1
AC091144.1	0
AC091144.2	30
AC091151.1	1
AC091151.5	0
AC091152.1	1
AC091152.2	87
AC091152.3	0
AC091152.4	1
AC091153.1	27
AC091153.2	1
AC091153.3	0
AC091153.4	2
AC091163.1	0
AC091163.2	1
AC091163.3	0
AC091167.1	0
AC091167.2	0
AC091167.3	0
AC091167.4	3
AC091167.5	2
AC091167.6	2
AC091167.7	0
AC091170.1	1
AC091173.1	7
AC091175.1	0
AC091178.1	0
AC091178.2	0
AC091179.1	0
AC091179.2	0
AC091180.1	0
AC091180.2	125
AC091180.3	1
AC091180.4	20
AC091180.5	27
AC091181.1	2398
AC091181.2	16
AC091182.1	1
AC091182.2	0
AC091185.1	29
AC091185.2	0
AC091193.1	0
AC091196.1	101
AC091198.1	0
AC091212.1	0
AC091214.1	1
AC091230.1	5
AC091231.1	44
AC091271.1	33
AC091286.1	0
AC091304.1	1
AC091304.10	0
AC091304.2	1
AC091304.3	0
AC091304.4	0
AC091304.5	0
AC091304.6	0
AC091304.9	0
AC091305.1	3
AC091390.1	2
AC091390.2	5
AC091390.3	0
AC091390.4	15
AC091393.1	1
AC091393.2	0
AC091429.1	10
AC091435.1	1
AC091435.2	1
AC091488.1	2
AC091489.1	0
AC091489.2	0
AC091492.1	2
AC091493.1	0
AC091515.1	2
AC091516.1	19
AC091534.1	1
AC091544.1	0
AC091544.2	4
AC091544.3	0
AC091544.4	1
AC091544.5	0
AC091544.6	0
AC091544.7	0
AC091551.1	0
AC091563.1	3
AC091564.1	4
AC091564.2	16
AC091564.3	0
AC091564.4	1
AC091564.5	9
AC091564.6	5
AC091564.7	0
AC091576.1	3
AC091588.1	3
AC091588.2	0
AC091588.3	0
AC091607.1	1
AC091607.2	1
AC091614.1	12
AC091614.2	1
AC091646.1	4
AC091675.1	0
AC091685.1	0
AC091685.2	24
AC091691.1	1
AC091691.2	0
AC091691.3	10
AC091705.1	0
AC091729.1	0
AC091729.2	0
AC091729.3	64
AC091730.1	0
AC091736.1	12
AC091769.1	0
AC091769.2	13
AC091770.1	0
AC091770.2	0
AC091799.1	0
AC091804.1	2
AC091805.1	11
AC091805.2	0
AC091806.1	2
AC091807.1	0
AC091810.1	3
AC091812.1	1
AC091812.2	0
AC091812.3	0
AC091814.1	14
AC091819.1	0
AC091819.2	0
AC091820.1	0
AC091820.2	0
AC091825.1	12
AC091826.1	5
AC091826.2	0
AC091832.1	4
AC091834.1	0
AC091838.1	0
AC091839.1	0
AC091849.1	0
AC091849.2	3
AC091860.1	0
AC091860.2	1
AC091862.1	1
AC091868.1	0
AC091868.2	0
AC091874.1	0
AC091874.2	0
AC091874.3	0
AC091885.1	0
AC091885.2	2
AC091887.1	4
AC091889.1	1
AC091891.1	1
AC091893.1	0
AC091893.2	2
AC091895.1	0
AC091903.1	0
AC091905.1	0
AC091905.2	0
AC091905.3	0
AC091905.4	0
AC091906.1	0
AC091912.1	0
AC091912.2	0
AC091912.3	2
AC091917.1	0
AC091917.2	0
AC091917.3	0
AC091925.1	3
AC091925.2	204
AC091931.1	0
AC091932.1	0
AC091932.2	0
AC091932.3	0
AC091932.4	0
AC091938.1	1
AC091939.1	71
AC091941.1	0
AC091944.1	0
AC091946.1	2
AC091946.2	1
AC091948.1	0
AC091951.1	3
AC091951.2	0
AC091951.3	1
AC091951.4	3
AC091953.1	0
AC091953.2	1
AC091953.3	1
AC091953.4	1
AC091953.5	0
AC091953.6	0
AC091959.1	2
AC091959.2	2
AC091959.3	0
AC091962.1	0
AC091965.1	4
AC091965.2	0
AC091965.3	1
AC091965.4	2
AC091965.5	2
AC091973.1	0
AC091978.1	63
AC091979.1	153
AC091979.2	28
AC091980.1	0
AC091980.2	1
AC091982.1	0
AC091982.2	7
AC091982.3	37
AC091987.1	0
AC092001.1	0
AC092013.1	3
AC092017.1	1
AC092017.2	28
AC092017.3	0
AC092017.4	2
AC092032.1	0
AC092035.1	0
AC092040.1	2
AC092042.1	2
AC092042.2	1
AC092042.3	10
AC092042.4	5
AC092045.1	150
AC092047.1	0
AC092053.1	2
AC092053.2	24
AC092053.3	27
AC092053.4	21
AC092053.5	9
AC092053.6	2
AC092058.1	1
AC092059.1	0
AC092066.1	1
AC092067.1	0
AC092068.1	1
AC092068.2	214
AC092068.3	328
AC092069.1	0
AC092070.1	0
AC092070.2	739
AC092070.3	2
AC092070.4	3
AC092071.1	3
AC092072.1	30
AC092073.1	0
AC092078.1	0
AC092078.2	0
AC092078.3	2
AC092079.1	1
AC092079.2	0
AC092098.1	0
AC092100.1	6
AC092104.1	8
AC092106.1	0
AC092106.2	10
AC092110.1	1
AC092111.1	71
AC092111.2	8
AC092111.3	0
AC092112.1	1
AC092114.1	0
AC092115.1	45
AC092115.2	5
AC092115.3	3
AC092117.1	169
AC092117.2	71
AC092118.1	0
AC092118.2	4
AC092119.1	7
AC092119.2	44
AC092119.3	9
AC092120.1	184
AC092120.2	0
AC092120.3	2
AC092121.1	0
AC092123.1	7
AC092125.1	0
AC092125.2	7
AC092127.1	398
AC092127.2	4
AC092128.1	1
AC092130.1	0
AC092131.1	0
AC092132.1	1
AC092132.2	1
AC092134.1	3
AC092134.2	36
AC092134.3	4
AC092135.1	58
AC092135.2	0
AC092135.3	77
AC092138.1	0
AC092138.2	1
AC092139.1	58
AC092139.2	4
AC092139.3	288
AC092140.1	0
AC092140.2	0
AC092142.1	8
AC092142.2	22
AC092143.1	0
AC092143.2	0
AC092143.3	4
AC092145.1	4
AC092153.1	0
AC092155.1	6
AC092155.2	1
AC092159.1	4
AC092159.2	16
AC092159.3	0
AC092159.4	2
AC092161.1	787
AC092162.1	0
AC092162.2	4
AC092162.3	0
AC092164.1	36
AC092168.1	0
AC092168.2	0
